Genome	map00010	map00020	map00030	map00040	map00051	map00052	map00053	map00061	map00130	map00220	map00230	map00240	map00250	map00260	map00261	map00270	map00280	map00290	map00300	map00310	map00311	map00330	map00332	map00340	map00350	map00360	map00362	map00380	map00400	map00401	map00430	map00440	map00450	map00460	map00470	map00480	map00500	map00510	map00513	map00520	map00521	map00523	map00525	map00540	map00541	map00550	map00552	map00561	map00562	map00564	map00566	map00600	map00620	map00621	map00622	map00625	map00626	map00630	map00640	map00643	map00650	map00660	map00670	map00680	map00710	map00720	map00730	map00740	map00750	map00760	map00770	map00780	map00790	map00791	map00860	map00900	map00909	map00910	map00920	map00940	map00970	map00984	map00997	map00998	map00999	map01040	map01053	map01055	map01100	map01110	map01120	map01200	map01210	map01212	map01220	map01230	map01232	map01240	map01250	map01310	map01320	rn00010	rn00020	rn00030	rn00040	rn00051	rn00052	rn00053	rn00061	rn00130	rn00220	rn00230	rn00240	rn00250	rn00260	rn00261	rn00270	rn00280	rn00290	rn00300	rn00310	rn00311	rn00330	rn00332	rn00340	rn00350	rn00360	rn00362	rn00380	rn00400	rn00401	rn00430	rn00440	rn00450	rn00460	rn00470	rn00480	rn00500	rn00510	rn00513	rn00520	rn00521	rn00523	rn00525	rn00540	rn00541	rn00550	rn00552	rn00561	rn00562	rn00564	rn00566	rn00600	rn00620	rn00621	rn00622	rn00625	rn00626	rn00630	rn00640	rn00643	rn00650	rn00660	rn00670	rn00680	rn00710	rn00720	rn00730	rn00740	rn00750	rn00760	rn00770	rn00780	rn00790	rn00791	rn00860	rn00900	rn00909	rn00910	rn00920	rn00940	rn00970	rn00984	rn00997	rn00998	rn00999	rn01040	rn01053	rn01055	rn01100	rn01110	rn01120	rn01200	rn01210	rn01212	rn01220	rn01230	rn01232	rn01240	rn01250	rn01310	rn01320
GCF_030296575.1	4	2	6	5	4	4	0	0	1	3	17	6	7	10	1	10	1	1	5	0	0	2	2	5	0	0	0	0	12	0	0	0	0	0	6	2	1	0	0	11	5	3	2	0	6	6	1	7	3	1	0	0	7	0	0	0	0	10	2	0	2	0	7	5	5	6	4	4	0	4	3	0	3	0	9	11	0	10	3	0	6	0	0	2	0	0	1	1	169	86	55	26	4	0	0	38	8	33	13	8	1	4	2	6	5	4	4	0	0	1	3	17	6	7	10	1	10	1	1	5	0	0	2	2	5	0	0	0	0	12	0	0	0	0	0	6	2	1	0	0	11	5	3	2	0	6	6	1	7	3	1	0	0	7	0	0	0	0	10	2	0	2	0	7	5	5	6	4	4	0	4	3	0	3	0	9	11	0	10	3	0	6	0	0	2	0	0	1	1	169	86	55	26	4	0	0	38	8	33	13	8	1
GCF_030296615.1	4	3	6	8	6	4	1	0	1	3	13	7	7	8	1	10	0	1	7	0	0	2	2	4	0	0	0	0	17	1	0	0	0	0	9	2	2	0	0	15	3	3	2	0	8	7	1	8	2	1	1	0	5	0	0	0	0	4	2	0	1	0	11	3	5	8	5	9	0	5	4	0	2	0	6	7	0	2	1	0	3	0	0	1	0	0	1	1	168	82	40	21	4	0	0	44	7	40	17	0	0	4	3	6	8	6	4	1	0	1	3	13	7	7	8	1	10	0	1	7	0	0	2	2	4	0	0	0	0	17	1	0	0	0	0	9	2	2	0	0	15	3	3	2	0	8	7	1	8	2	1	1	0	5	0	0	0	0	4	2	0	1	0	11	3	5	8	5	9	0	5	4	0	2	0	6	7	0	2	1	0	3	0	0	1	0	0	1	1	168	82	40	21	4	0	0	44	7	40	17	0	0
GCF_030296655.1	4	2	6	3	2	3	2	0	2	3	16	6	8	14	2	11	1	1	8	0	0	2	2	6	1	3	0	0	13	1	1	0	1	0	6	1	3	0	0	13	4	3	2	0	6	3	1	9	2	1	1	0	7	0	0	1	0	11	2	1	1	0	7	7	4	6	7	8	0	4	3	0	3	0	9	6	0	6	2	0	4	0	0	1	0	0	1	1	174	85	53	27	6	0	0	41	8	40	15	4	1	4	2	6	3	2	3	2	0	2	3	16	6	8	14	2	11	1	1	8	0	0	2	2	6	1	3	0	0	13	1	1	0	1	0	6	1	3	0	0	13	4	3	2	0	6	3	1	9	2	1	1	0	7	0	0	1	0	11	2	1	1	0	7	7	4	6	7	8	0	4	3	0	3	0	9	6	0	6	2	0	4	0	0	1	0	0	1	1	174	85	53	27	6	0	0	41	8	40	15	4	1
GCF_030296695.1	5	3	5	6	4	3	1	0	6	4	16	9	9	7	1	9	0	1	7	0	0	2	2	6	0	0	0	0	19	1	0	0	0	0	7	2	2	0	0	12	4	3	2	0	6	7	1	7	3	1	1	0	9	0	0	0	0	8	4	0	2	0	6	6	7	7	2	6	0	4	4	0	4	0	7	7	0	7	2	0	4	0	0	1	0	0	1	1	177	90	51	27	4	0	0	46	9	41	13	4	1	5	3	5	6	4	3	1	0	6	4	16	9	9	7	1	9	0	1	7	0	0	2	2	6	0	0	0	0	19	1	0	0	0	0	7	2	2	0	0	12	4	3	2	0	6	7	1	7	3	1	1	0	9	0	0	0	0	8	4	0	2	0	6	6	7	7	2	6	0	4	4	0	4	0	7	7	0	7	2	0	4	0	0	1	0	0	1	1	177	90	51	27	4	0	0	46	9	41	13	4	1
GCF_030296775.1	4	1	3	5	1	2	1	0	0	4	12	7	10	7	2	6	0	0	6	0	0	0	0	5	0	3	0	0	7	1	0	1	1	0	6	3	4	0	0	12	4	4	2	0	4	7	1	4	1	2	0	0	5	0	0	0	0	5	2	0	0	0	5	0	8	3	4	2	0	1	3	0	0	0	6	8	0	4	1	0	5	0	0	1	0	0	0	1	123	57	30	12	4	0	0	28	8	21	13	0	0	4	1	3	5	1	2	1	0	0	4	12	7	10	7	2	6	0	0	6	0	0	0	0	5	0	3	0	0	7	1	0	1	1	0	6	3	4	0	0	12	4	4	2	0	4	7	1	4	1	2	0	0	5	0	0	0	0	5	2	0	0	0	5	0	8	3	4	2	0	1	3	0	0	0	6	8	0	4	1	0	5	0	0	1	0	0	0	1	123	57	30	12	4	0	0	28	8	21	13	0	0
GCF_030296935.1	8	3	5	4	4	1	0	0	1	3	10	6	8	8	2	7	2	2	6	0	0	3	2	5	0	2	0	0	9	0	0	2	0	0	6	0	1	0	0	11	9	8	4	3	14	5	1	1	2	1	0	1	9	0	0	0	0	6	3	0	0	0	6	1	8	5	5	5	2	1	3	3	4	0	2	5	0	3	1	0	5	0	0	1	0	0	0	2	140	70	32	17	5	0	0	37	7	28	19	0	0	8	3	5	4	4	1	0	0	1	3	10	6	8	8	2	7	2	2	6	0	0	3	2	5	0	2	0	0	9	0	0	2	0	0	6	0	1	0	0	11	9	8	4	3	14	5	1	1	2	1	0	1	9	0	0	0	0	6	3	0	0	0	6	1	8	5	5	5	2	1	3	3	4	0	2	5	0	3	1	0	5	0	0	1	0	0	0	2	140	70	32	17	5	0	0	37	7	28	19	0	0
GCF_030297015.1	4	1	7	8	2	3	0	0	6	3	13	7	8	7	1	7	2	1	6	0	0	2	1	4	0	0	0	0	10	0	0	0	0	0	6	2	2	0	0	11	5	4	3	0	7	4	1	8	2	1	1	0	7	0	0	0	0	6	2	0	0	0	7	3	6	6	5	6	0	4	3	0	1	0	20	8	0	2	3	0	4	0	0	2	0	0	1	2	161	84	39	21	4	0	0	35	6	50	13	0	1	4	1	7	8	2	3	0	0	6	3	13	7	8	7	1	7	2	1	6	0	0	2	1	4	0	0	0	0	10	0	0	0	0	0	6	2	2	0	0	11	5	4	3	0	7	4	1	8	2	1	1	0	7	0	0	0	0	6	2	0	0	0	7	3	6	6	5	6	0	4	3	0	1	0	20	8	0	2	3	0	4	0	0	2	0	0	1	2	161	84	39	21	4	0	0	35	6	50	13	0	1
GCF_030315915.2	5	4	6	2	1	0	1	0	5	2	14	6	6	11	2	9	0	1	8	0	0	4	2	9	1	0	0	0	15	1	0	2	1	0	9	4	1	0	0	9	2	2	2	2	6	6	1	2	1	2	0	0	11	0	0	0	0	10	4	0	1	0	7	8	7	7	4	6	3	5	4	5	4	0	11	8	0	1	5	0	5	0	0	1	0	0	1	1	193	92	53	28	5	0	1	43	8	51	12	0	1	5	4	6	2	1	0	1	0	5	2	14	6	6	11	2	9	0	1	8	0	0	4	2	9	1	0	0	0	15	1	0	2	1	0	9	4	1	0	0	9	2	2	2	2	6	6	1	2	1	2	0	0	11	0	0	0	0	10	4	0	1	0	7	8	7	7	4	6	3	5	4	5	4	0	11	8	0	1	5	0	5	0	0	1	0	0	1	1	193	92	53	28	5	0	1	43	8	51	12	0	1
GCF_030322905.1	4	2	5	2	1	3	0	0	0	4	13	7	8	8	1	11	0	1	5	0	0	4	2	9	1	0	2	1	13	0	0	0	0	0	4	3	2	0	0	9	5	5	2	2	9	5	1	3	1	2	1	0	7	0	0	0	0	9	3	1	2	0	7	6	6	6	3	4	1	3	4	1	3	0	11	7	0	3	1	0	5	0	0	0	0	0	0	1	164	81	45	25	3	0	2	38	7	37	14	0	1	4	2	5	2	1	3	0	0	0	4	13	7	8	8	1	11	0	1	5	0	0	4	2	9	1	0	2	1	13	0	0	0	0	0	4	3	2	0	0	9	5	5	2	2	9	5	1	3	1	2	1	0	7	0	0	0	0	9	3	1	2	0	7	6	6	6	3	4	1	3	4	1	3	0	11	7	0	3	1	0	5	0	0	0	0	0	0	1	164	81	45	25	3	0	2	38	7	37	14	0	1
GCF_030323025.1	4	0	4	1	3	1	0	0	4	4	13	5	7	4	0	6	0	1	3	0	0	4	2	5	0	0	0	0	11	0	0	0	0	0	6	2	3	0	0	8	1	1	0	1	6	4	0	0	1	1	0	0	4	0	0	0	0	4	0	0	0	0	7	3	6	4	3	5	1	2	3	3	4	0	18	8	0	2	3	0	5	0	0	2	0	0	1	0	138	76	26	13	4	0	0	33	7	39	12	0	1	4	0	4	1	3	1	0	0	4	4	13	5	7	4	0	6	0	1	3	0	0	4	2	5	0	0	0	0	11	0	0	0	0	0	6	2	3	0	0	8	1	1	0	1	6	4	0	0	1	1	0	0	4	0	0	0	0	4	0	0	0	0	7	3	6	4	3	5	1	2	3	3	4	0	18	8	0	2	3	0	5	0	0	2	0	0	1	0	138	76	26	13	4	0	0	33	7	39	12	0	1
GCF_030344915.1	4	2	3	2	2	1	0	0	0	6	16	6	6	7	1	8	1	1	8	0	0	2	2	8	1	1	2	1	11	0	0	0	1	0	5	3	1	0	0	7	3	3	2	3	8	5	1	1	1	1	1	0	7	1	1	0	0	10	0	0	2	0	7	7	6	5	4	5	1	2	3	4	5	2	8	8	0	2	3	0	4	0	1	1	0	0	0	1	155	77	44	21	6	0	2	43	8	35	12	0	1	4	2	3	2	2	1	0	0	0	6	16	6	6	7	1	8	1	1	8	0	0	2	2	8	1	1	2	1	11	0	0	0	1	0	5	3	1	0	0	7	3	3	2	3	8	5	1	1	1	1	1	0	7	1	1	0	0	10	0	0	2	0	7	7	6	5	4	5	1	2	3	4	5	2	8	8	0	2	3	0	4	0	1	1	0	0	0	1	155	77	44	21	6	0	2	43	8	35	12	0	1
GCF_030369675.1	6	6	9	4	2	2	1	0	0	8	16	10	12	16	1	8	2	1	6	0	0	5	2	9	0	0	2	0	10	0	0	0	0	0	6	3	2	0	0	7	2	1	1	2	4	5	1	3	3	2	1	0	11	0	0	0	0	16	2	0	3	0	10	5	7	10	3	6	1	4	3	0	3	0	19	8	0	12	3	0	4	0	0	1	0	0	0	1	199	90	64	30	5	0	2	43	9	45	9	5	1	6	6	9	4	2	2	1	0	0	8	16	10	12	16	1	8	2	1	6	0	0	5	2	9	0	0	2	0	10	0	0	0	0	0	6	3	2	0	0	7	2	1	1	2	4	5	1	3	3	2	1	0	11	0	0	0	0	16	2	0	3	0	10	5	7	10	3	6	1	4	3	0	3	0	19	8	0	12	3	0	4	0	0	1	0	0	0	1	199	90	64	30	5	0	2	43	9	45	9	5	1
GCF_030376725.1	5	3	6	2	1	1	0	0	4	1	12	7	6	5	2	11	0	0	4	0	0	2	0	0	0	0	0	0	6	0	0	0	0	1	6	0	3	0	0	9	0	0	0	0	2	6	1	7	1	1	1	0	4	0	0	0	0	4	1	0	0	0	2	3	6	3	6	6	0	4	3	0	3	0	10	9	0	4	1	0	5	0	0	1	0	0	1	0	123	64	30	17	2	0	0	21	5	41	9	2	0	5	3	6	2	1	1	0	0	4	1	12	7	6	5	2	11	0	0	4	0	0	2	0	0	0	0	0	0	6	0	0	0	0	1	6	0	3	0	0	9	0	0	0	0	2	6	1	7	1	1	1	0	4	0	0	0	0	4	1	0	0	0	2	3	6	3	6	6	0	4	3	0	3	0	10	9	0	4	1	0	5	0	0	1	0	0	1	0	123	64	30	17	2	0	0	21	5	41	9	2	0
GCF_030389495.1	3	1	4	2	1	1	0	0	0	1	14	6	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	8	0	0	0	0	2	5	0	2	1	2	1	0	3	0	0	0	0	3	0	0	1	0	3	0	6	2	1	2	0	4	3	0	1	0	0	7	0	1	0	0	5	0	0	0	0	0	0	0	65	27	11	10	0	0	0	7	5	19	7	0	0	3	1	4	2	1	1	0	0	0	1	14	6	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	8	0	0	0	0	2	5	0	2	1	2	1	0	3	0	0	0	0	3	0	0	1	0	3	0	6	2	1	2	0	4	3	0	1	0	0	7	0	1	0	0	5	0	0	0	0	0	0	0	65	27	11	10	0	0	0	7	5	19	7	0	0
GCF_030406165.1	6	2	6	9	3	4	4	0	6	3	15	7	7	13	2	14	0	2	6	0	0	9	2	8	1	3	0	1	14	1	0	0	1	0	7	7	1	0	0	12	3	2	2	2	8	7	2	4	3	3	0	0	12	0	0	0	0	16	1	0	1	3	8	12	8	5	6	6	3	4	4	5	3	0	20	8	0	5	5	0	5	0	0	1	0	0	2	1	243	99	68	32	6	0	1	41	8	60	16	3	1	6	2	6	9	3	4	4	0	6	3	15	7	7	13	2	14	0	2	6	0	0	9	2	8	1	3	0	1	14	1	0	0	1	0	7	7	1	0	0	12	3	2	2	2	8	7	2	4	3	3	0	0	12	0	0	0	0	16	1	0	1	3	8	12	8	5	6	6	3	4	4	5	3	0	20	8	0	5	5	0	5	0	0	1	0	0	2	1	243	99	68	32	6	0	1	41	8	60	16	3	1
GCF_030406665.1	3	1	7	5	2	3	2	0	0	5	15	7	8	14	1	9	1	1	7	0	0	7	2	4	1	0	0	0	11	1	0	0	1	0	6	5	1	0	0	6	0	0	0	2	4	5	1	2	1	2	1	0	8	0	0	1	0	10	4	1	3	0	9	7	7	5	6	7	2	4	3	4	8	0	15	7	0	7	2	0	4	0	0	1	0	0	0	0	194	75	56	27	5	0	0	40	6	50	8	4	0	3	1	7	5	2	3	2	0	0	5	15	7	8	14	1	9	1	1	7	0	0	7	2	4	1	0	0	0	11	1	0	0	1	0	6	5	1	0	0	6	0	0	0	2	4	5	1	2	1	2	1	0	8	0	0	1	0	10	4	1	3	0	9	7	7	5	6	7	2	4	3	4	8	0	15	7	0	7	2	0	4	0	0	1	0	0	0	0	194	75	56	27	5	0	0	40	6	50	8	4	0
GCF_030406725.1	4	2	3	2	2	1	0	0	0	2	13	7	6	9	1	5	1	1	6	0	0	5	3	5	1	0	0	0	9	0	0	0	0	0	6	3	1	0	0	6	0	0	0	0	3	5	1	2	1	3	1	0	7	0	0	0	0	5	1	1	2	0	7	5	6	6	4	5	1	2	2	1	5	0	12	7	0	1	3	0	4	0	0	1	0	0	0	0	132	62	34	19	4	0	0	32	8	35	7	0	1	4	2	3	2	2	1	0	0	0	2	13	7	6	9	1	5	1	1	6	0	0	5	3	5	1	0	0	0	9	0	0	0	0	0	6	3	1	0	0	6	0	0	0	0	3	5	1	2	1	3	1	0	7	0	0	0	0	5	1	1	2	0	7	5	6	6	4	5	1	2	2	1	5	0	12	7	0	1	3	0	4	0	0	1	0	0	0	0	132	62	34	19	4	0	0	32	8	35	7	0	1
GCF_030407165.1	3	4	7	4	2	2	0	0	0	4	15	9	8	13	1	4	1	1	6	0	0	3	2	8	2	2	1	1	10	0	2	0	1	0	5	4	1	0	0	7	5	4	2	2	8	5	1	2	2	1	1	0	8	0	0	0	0	9	1	2	3	0	6	6	5	7	1	6	1	2	3	0	3	0	16	9	0	3	5	0	4	0	0	1	0	0	0	1	169	75	49	22	4	0	1	36	9	37	12	0	2	3	4	7	4	2	2	0	0	0	4	15	9	8	13	1	4	1	1	6	0	0	3	2	8	2	2	1	1	10	0	2	0	1	0	5	4	1	0	0	7	5	4	2	2	8	5	1	2	2	1	1	0	8	0	0	0	0	9	1	2	3	0	6	6	5	7	1	6	1	2	3	0	3	0	16	9	0	3	5	0	4	0	0	1	0	0	0	1	169	75	49	22	4	0	1	36	9	37	12	0	2
GCF_030408375.1	3	2	3	2	1	1	0	0	2	3	15	7	7	6	1	7	0	1	6	0	0	2	2	4	0	0	0	0	13	1	0	0	0	0	6	3	2	0	0	9	2	2	2	0	4	5	1	5	1	1	1	0	3	0	0	0	0	4	0	0	0	0	6	1	3	4	3	6	0	5	3	3	2	0	8	7	0	2	2	0	4	0	0	1	0	0	1	1	126	65	27	12	4	0	0	34	10	38	9	0	1	3	2	3	2	1	1	0	0	2	3	15	7	7	6	1	7	0	1	6	0	0	2	2	4	0	0	0	0	13	1	0	0	0	0	6	3	2	0	0	9	2	2	2	0	4	5	1	5	1	1	1	0	3	0	0	0	0	4	0	0	0	0	6	1	3	4	3	6	0	5	3	3	2	0	8	7	0	2	2	0	4	0	0	1	0	0	1	1	126	65	27	12	4	0	0	34	10	38	9	0	1
GCF_030408415.1	3	3	3	2	1	3	1	0	2	4	15	7	7	8	1	6	0	1	6	0	0	2	2	5	0	0	0	0	14	1	0	0	0	0	6	2	2	0	0	10	2	2	2	0	4	5	1	5	1	1	1	0	4	0	0	0	0	6	2	0	0	0	7	2	3	5	3	7	0	4	3	1	3	0	8	8	0	2	2	0	4	0	0	1	0	0	1	1	137	78	35	19	6	0	0	42	10	39	11	0	1	3	3	3	2	1	3	1	0	2	4	15	7	7	8	1	6	0	1	6	0	0	2	2	5	0	0	0	0	14	1	0	0	0	0	6	2	2	0	0	10	2	2	2	0	4	5	1	5	1	1	1	0	4	0	0	0	0	6	2	0	0	0	7	2	3	5	3	7	0	4	3	1	3	0	8	8	0	2	2	0	4	0	0	1	0	0	1	1	137	78	35	19	6	0	0	42	10	39	11	0	1
GCF_030408575.1	3	3	3	2	1	3	1	0	3	4	15	7	7	9	1	6	0	1	6	0	0	2	2	8	0	0	0	0	14	1	0	0	0	0	6	3	2	0	0	11	3	2	2	0	4	5	1	5	2	1	1	0	4	0	0	0	0	7	3	0	0	0	7	3	3	4	2	7	0	4	3	4	4	0	8	7	0	2	2	0	4	0	0	1	0	0	2	1	146	80	36	20	6	0	0	42	10	42	11	0	1	3	3	3	2	1	3	1	0	3	4	15	7	7	9	1	6	0	1	6	0	0	2	2	8	0	0	0	0	14	1	0	0	0	0	6	3	2	0	0	11	3	2	2	0	4	5	1	5	2	1	1	0	4	0	0	0	0	7	3	0	0	0	7	3	3	4	2	7	0	4	3	4	4	0	8	7	0	2	2	0	4	0	0	1	0	0	2	1	146	80	36	20	6	0	0	42	10	42	11	0	1
GCF_030408595.1	2	3	5	2	1	3	0	0	2	4	12	7	7	10	1	7	1	1	6	0	0	2	2	5	0	1	1	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	6	1	1	1	0	6	1	1	0	0	8	4	0	0	0	8	3	5	6	4	6	0	4	3	3	2	0	14	8	0	2	2	0	4	0	0	1	0	0	1	1	152	82	37	23	6	0	1	44	7	40	13	0	1	2	3	5	2	1	3	0	0	2	4	12	7	7	10	1	7	1	1	6	0	0	2	2	5	0	1	1	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	6	1	1	1	0	6	1	1	0	0	8	4	0	0	0	8	3	5	6	4	6	0	4	3	3	2	0	14	8	0	2	2	0	4	0	0	1	0	0	1	1	152	82	37	23	6	0	1	44	7	40	13	0	1
GCF_030408675.1	2	1	5	2	2	3	0	0	3	4	13	7	7	10	1	6	1	1	6	0	0	2	2	8	0	0	0	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	5	1	1	1	0	5	0	0	0	0	6	1	0	0	0	9	2	5	5	4	6	0	3	3	3	2	0	13	8	0	2	2	0	4	0	0	1	0	0	2	1	149	80	31	16	5	0	0	41	8	40	13	0	1	2	1	5	2	2	3	0	0	3	4	13	7	7	10	1	6	1	1	6	0	0	2	2	8	0	0	0	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	5	1	1	1	0	5	0	0	0	0	6	1	0	0	0	9	2	5	5	4	6	0	3	3	3	2	0	13	8	0	2	2	0	4	0	0	1	0	0	2	1	149	80	31	16	5	0	0	41	8	40	13	0	1
GCF_030408715.1	4	3	4	2	1	3	0	0	2	4	15	7	8	8	1	7	0	1	6	0	0	2	2	8	0	0	0	0	14	1	0	0	1	1	6	2	2	0	0	10	4	3	2	0	5	5	1	4	2	1	1	0	4	0	0	0	0	8	3	0	0	0	7	5	3	5	4	7	0	4	3	1	2	0	8	8	0	4	2	0	4	0	0	1	0	0	1	1	146	79	37	22	5	0	0	43	10	36	12	0	1	4	3	4	2	1	3	0	0	2	4	15	7	8	8	1	7	0	1	6	0	0	2	2	8	0	0	0	0	14	1	0	0	1	1	6	2	2	0	0	10	4	3	2	0	5	5	1	4	2	1	1	0	4	0	0	0	0	8	3	0	0	0	7	5	3	5	4	7	0	4	3	1	2	0	8	8	0	4	2	0	4	0	0	1	0	0	1	1	146	79	37	22	5	0	0	43	10	36	12	0	1
GCF_030408735.1	2	3	5	4	1	2	0	0	6	5	13	7	8	9	1	9	1	1	7	0	0	2	2	5	1	1	2	0	17	1	0	0	0	0	6	4	3	0	0	10	5	4	4	0	7	5	1	5	2	1	2	0	8	0	0	0	0	10	4	0	0	0	8	2	5	6	4	6	0	5	3	1	4	0	11	8	0	3	3	0	4	0	0	2	0	0	1	2	166	92	42	24	6	0	3	48	8	41	12	0	1	2	3	5	4	1	2	0	0	6	5	13	7	8	9	1	9	1	1	7	0	0	2	2	5	1	1	2	0	17	1	0	0	0	0	6	4	3	0	0	10	5	4	4	0	7	5	1	5	2	1	2	0	8	0	0	0	0	10	4	0	0	0	8	2	5	6	4	6	0	5	3	1	4	0	11	8	0	3	3	0	4	0	0	2	0	0	1	2	166	92	42	24	6	0	3	48	8	41	12	0	1
GCF_030408795.1	3	4	5	2	1	2	1	0	7	5	13	7	8	9	1	8	1	1	7	0	0	2	2	5	0	0	0	0	14	1	0	0	0	0	6	1	2	0	0	10	4	3	2	0	5	5	1	5	2	1	1	0	8	0	0	0	0	9	4	0	1	0	7	4	6	6	3	7	0	4	3	5	2	0	13	7	0	3	2	0	4	0	0	1	0	0	2	1	160	87	39	25	6	0	0	46	8	45	11	0	1	3	4	5	2	1	2	1	0	7	5	13	7	8	9	1	8	1	1	7	0	0	2	2	5	0	0	0	0	14	1	0	0	0	0	6	1	2	0	0	10	4	3	2	0	5	5	1	5	2	1	1	0	8	0	0	0	0	9	4	0	1	0	7	4	6	6	3	7	0	4	3	5	2	0	13	7	0	3	2	0	4	0	0	1	0	0	2	1	160	87	39	25	6	0	0	46	8	45	11	0	1
GCF_030408815.1	2	2	5	2	1	3	0	0	2	4	15	7	7	9	1	6	1	1	6	0	0	2	2	5	0	1	1	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	5	1	1	1	0	6	1	1	0	0	6	1	0	0	0	8	3	5	6	4	6	0	4	3	3	2	0	14	8	0	2	1	0	4	0	0	1	0	0	1	1	147	79	32	18	5	0	1	42	10	40	13	0	0	2	2	5	2	1	3	0	0	2	4	15	7	7	9	1	6	1	1	6	0	0	2	2	5	0	1	1	0	16	1	0	0	0	0	6	2	2	0	0	11	4	4	2	0	6	5	1	5	1	1	1	0	6	1	1	0	0	6	1	0	0	0	8	3	5	6	4	6	0	4	3	3	2	0	14	8	0	2	1	0	4	0	0	1	0	0	1	1	147	79	32	18	5	0	1	42	10	40	13	0	0
GCF_030408855.1	3	3	3	2	1	1	0	0	2	4	15	8	7	8	1	6	0	1	6	0	0	2	2	9	0	0	0	0	14	1	0	0	0	0	6	1	2	0	0	9	2	2	2	0	4	5	1	4	1	1	1	0	3	0	0	0	0	5	3	0	0	0	6	2	3	4	3	7	0	4	3	3	2	0	8	8	0	6	2	0	4	0	0	1	0	0	1	1	141	76	37	17	6	0	0	42	11	37	9	4	1	3	3	3	2	1	1	0	0	2	4	15	8	7	8	1	6	0	1	6	0	0	2	2	9	0	0	0	0	14	1	0	0	0	0	6	1	2	0	0	9	2	2	2	0	4	5	1	4	1	1	1	0	3	0	0	0	0	5	3	0	0	0	6	2	3	4	3	7	0	4	3	3	2	0	8	8	0	6	2	0	4	0	0	1	0	0	1	1	141	76	37	17	6	0	0	42	11	37	9	4	1
GCF_030408875.1	3	3	3	4	1	2	0	0	2	4	15	7	7	7	1	6	0	1	6	0	0	2	2	9	0	1	0	0	14	1	0	0	1	1	6	3	3	0	0	9	2	2	2	0	5	5	1	5	1	1	2	0	4	0	0	0	0	7	3	0	0	0	6	4	4	5	2	2	0	5	3	3	2	0	8	8	0	7	2	0	4	0	0	1	0	0	1	1	143	72	39	20	6	0	0	42	10	35	10	4	1	3	3	3	4	1	2	0	0	2	4	15	7	7	7	1	6	0	1	6	0	0	2	2	9	0	1	0	0	14	1	0	0	1	1	6	3	3	0	0	9	2	2	2	0	5	5	1	5	1	1	2	0	4	0	0	0	0	7	3	0	0	0	6	4	4	5	2	2	0	5	3	3	2	0	8	8	0	7	2	0	4	0	0	1	0	0	1	1	143	72	39	20	6	0	0	42	10	35	10	4	1
GCF_030413595.1	5	3	6	6	1	5	0	0	4	1	13	6	6	10	3	15	2	1	6	0	0	4	2	6	0	3	4	0	11	0	0	0	1	0	6	3	4	0	0	14	0	0	0	0	5	7	2	6	1	3	3	0	8	3	3	1	0	8	3	0	2	0	5	2	8	6	5	11	0	3	4	0	5	0	12	8	0	1	1	0	5	0	0	1	0	0	1	0	165	86	39	23	4	0	4	37	5	47	11	0	0	5	3	6	6	1	5	0	0	4	1	13	6	6	10	3	15	2	1	6	0	0	4	2	6	0	3	4	0	11	0	0	0	1	0	6	3	4	0	0	14	0	0	0	0	5	7	2	6	1	3	3	0	8	3	3	1	0	8	3	0	2	0	5	2	8	6	5	11	0	3	4	0	5	0	12	8	0	1	1	0	5	0	0	1	0	0	1	0	165	86	39	23	4	0	4	37	5	47	11	0	0
GCF_030419005.1	4	4	7	6	2	2	3	0	2	4	17	7	7	9	1	9	1	2	7	0	0	5	2	8	2	1	3	0	10	0	0	2	1	0	6	5	2	0	0	9	4	3	2	2	7	5	1	4	3	2	1	0	11	0	0	0	2	11	5	2	3	0	7	5	8	8	4	9	1	3	4	4	8	0	16	9	0	7	3	0	4	0	1	2	0	0	2	1	213	92	65	31	7	0	5	42	9	52	13	5	1	4	4	7	6	2	2	3	0	2	4	17	7	7	9	1	9	1	2	7	0	0	5	2	8	2	1	3	0	10	0	0	2	1	0	6	5	2	0	0	9	4	3	2	2	7	5	1	4	3	2	1	0	11	0	0	0	2	11	5	2	3	0	7	5	8	8	4	9	1	3	4	4	8	0	16	9	0	7	3	0	4	0	1	2	0	0	2	1	213	92	65	31	7	0	5	42	9	52	13	5	1
